"","rgn_id","year","a_prot_1km"
"3903",245,2014,0
"3904",245,2015,0
"3905",245,2016,0
"3906",245,2017,0
"3907",247,2000,0
"3908",247,2001,0
"3909",247,2002,0
"3910",247,2003,0
"3911",247,2004,0
"3912",247,2005,0
"3913",247,2006,0
"3914",247,2007,0
"3915",247,2008,0
"3916",247,2009,0
"3917",247,2010,0
"3918",247,2011,0
"3919",247,2012,0
"3920",247,2013,0
"3921",247,2014,0
"3922",247,2015,0
"3923",247,2016,0
"3924",247,2017,0
"3925",248,2000,0
"3926",248,2001,0
"3927",248,2002,0
"3928",248,2003,0
"3929",248,2004,0
"3930",248,2005,0
"3931",248,2006,0
"3932",248,2007,0
"3933",248,2008,0
"3934",248,2009,0
"3935",248,2010,0
"3936",248,2011,0
"3937",248,2012,0
"3938",248,2013,0
"3939",248,2014,0
"3940",248,2015,0
"3941",248,2016,0
"3942",248,2017,0
"3943",249,2000,0
"3944",249,2001,0
"3945",249,2002,0
"3946",249,2003,0
"3947",249,2004,0
"3948",249,2005,0
"3949",249,2006,0
"3950",249,2007,0
"3951",249,2008,0
"3952",249,2009,0
"3953",249,2010,0
"3954",249,2011,0
"3955",249,2012,0
"3956",249,2013,0
"3957",249,2014,0
"3958",249,2015,0
"3959",249,2016,0
"3960",249,2017,0
"3961",250,2000,0
"3962",250,2001,0
"3963",250,2002,0
"3964",250,2003,0
"3965",250,2004,0
"3966",250,2005,0
"3967",250,2006,0
"3968",250,2007,0
"3969",250,2008,0
"3970",250,2009,0
"3971",250,2010,0
"3972",250,2011,0
"3973",250,2012,0
"3974",250,2013,0
"3975",250,2014,0
"3976",250,2015,0
"3977",250,2016,0
"3978",250,2017,0
