"id","species","species_code","year","Sust_all","gapfill","tonnes"
9,"Milkfish",392,1996,0.414285714,"sp_average",0.1
9,"Milkfish",392,1997,0.414285714,"sp_average",0.1
9,"Milkfish",392,1998,0.414285714,"sp_average",0.1
9,"Milkfish",392,1999,0.414285714,"sp_average",0.1
9,"Milkfish",392,2000,0.414285714,"sp_average",0.1
9,"Milkfish",392,2001,0.414285714,"sp_average",0.1
9,"Milkfish",392,2002,0.414285714,"sp_average",0.1
9,"Milkfish",392,2003,0.414285714,"sp_average",0.1
9,"Milkfish",392,2004,0.414285714,"sp_average",0.1
9,"Milkfish",392,2005,0.414285714,"sp_average",0.1
9,"Milkfish",392,2006,0.414285714,"sp_average",0.1
9,"Milkfish",392,2007,0.414285714,"sp_average",0.1
9,"Milkfish",392,2008,0.414285714,"sp_average",0
9,"Milkfish",392,2009,0.414285714,"sp_average",0
9,"Milkfish",392,2010,0.414285714,"sp_average",0
9,"Milkfish",392,2011,0.414285714,"sp_average",0
9,"Milkfish",392,2012,0.414285714,"sp_average",0
9,"Milkfish",392,2013,0.414285714,"sp_average",0
10,"Milkfish",91,1950,0.414285714,"sp_average",0
10,"Milkfish",91,1951,0.414285714,"sp_average",0
10,"Milkfish",91,1952,0.414285714,"sp_average",0
10,"Milkfish",91,1953,0.414285714,"sp_average",0
10,"Milkfish",91,1954,0.414285714,"sp_average",0
10,"Milkfish",91,1955,0.414285714,"sp_average",0
10,"Milkfish",91,1956,0.414285714,"sp_average",0
10,"Milkfish",91,1957,0.414285714,"sp_average",0
10,"Milkfish",91,1958,0.414285714,"sp_average",0
10,"Milkfish",91,1959,0.414285714,"sp_average",0
10,"Milkfish",91,1960,0.414285714,"sp_average",0
10,"Milkfish",91,1961,0.414285714,"sp_average",0
10,"Milkfish",91,1962,0.414285714,"sp_average",0
10,"Milkfish",91,1963,0.414285714,"sp_average",0
10,"Milkfish",91,1964,0.414285714,"sp_average",0
10,"Milkfish",91,1965,0.414285714,"sp_average",0
10,"Milkfish",91,1966,0.414285714,"sp_average",0
10,"Milkfish",91,1967,0.414285714,"sp_average",0
10,"Milkfish",91,1968,0.414285714,"sp_average",0
10,"Milkfish",91,1969,0.414285714,"sp_average",0
10,"Milkfish",91,1970,0.414285714,"sp_average",0
10,"Milkfish",91,1971,0.414285714,"sp_average",0
10,"Milkfish",91,1972,0.414285714,"sp_average",0
10,"Milkfish",91,1973,0.414285714,"sp_average",0
10,"Milkfish",91,1974,0.414285714,"sp_average",0
10,"Milkfish",91,1975,0.414285714,"sp_average",0
10,"Milkfish",91,1976,0.414285714,"sp_average",0
10,"Milkfish",91,1977,0.414285714,"sp_average",0
10,"Milkfish",91,1978,0.414285714,"sp_average",0
10,"Milkfish",91,1979,0.414285714,"sp_average",0
10,"Milkfish",91,1980,0.414285714,"sp_average",0
10,"Milkfish",91,1981,0.414285714,"sp_average",0
10,"Milkfish",91,1982,0.414285714,"sp_average",0
10,"Milkfish",91,1983,0.414285714,"sp_average",0
10,"Milkfish",91,1984,0.414285714,"sp_average",0
10,"Milkfish",91,1985,0.414285714,"sp_average",0
10,"Milkfish",91,1986,0.414285714,"sp_average",0
10,"Milkfish",91,1987,0.414285714,"sp_average",0
10,"Milkfish",91,1988,0.414285714,"sp_average",0
10,"Milkfish",91,1989,0.414285714,"sp_average",0
10,"Milkfish",91,1990,0.414285714,"sp_average",0
10,"Milkfish",91,1991,0.414285714,"sp_average",0
10,"Milkfish",91,1992,0.414285714,"sp_average",0
10,"Milkfish",91,1993,0.414285714,"sp_average",0
10,"Milkfish",91,1994,0.414285714,"sp_average",0
10,"Milkfish",91,1995,0.414285714,"sp_average",0
10,"Milkfish",91,1996,0.414285714,"sp_average",0
10,"Milkfish",91,1997,0.414285714,"sp_average",0
10,"Milkfish",91,1998,0.414285714,"sp_average",0
10,"Milkfish",91,1999,0.414285714,"sp_average",0
10,"Milkfish",91,2000,0.414285714,"sp_average",0
10,"Milkfish",91,2001,0.414285714,"sp_average",0.4
10,"Milkfish",91,2002,0.414285714,"sp_average",0
10,"Milkfish",91,2003,0.414285714,"sp_average",0
10,"Milkfish",91,2004,0.414285714,"sp_average",0
10,"Milkfish",91,2005,0.414285714,"sp_average",0
10,"Milkfish",91,2006,0.414285714,"sp_average",0.8
10,"Milkfish",91,2007,0.414285714,"sp_average",0
10,"Milkfish",91,2008,0.414285714,"sp_average",0
10,"Milkfish",91,2009,0.414285714,"sp_average",0
10,"Milkfish",91,2010,0.414285714,"sp_average",0
10,"Milkfish",91,2011,0.414285714,"sp_average",0
10,"Milkfish",91,2012,0.414285714,"sp_average",1
10,"Milkfish",91,2013,0.414285714,"sp_average",0.1
13,"Banana prawn",225,1970,0.275,"sp_average",0.1
13,"Banana prawn",225,1971,0.275,"sp_average",0.1
13,"Banana prawn",225,1972,0.275,"sp_average",0.1
13,"Banana prawn",225,1973,0.275,"sp_average",0.1
13,"Banana prawn",225,1974,0.275,"sp_average",0.1
13,"Banana prawn",225,1975,0.275,"sp_average",0.1
13,"Banana prawn",225,1976,0.275,"sp_average",0.1
13,"Banana prawn",225,1977,0.275,"sp_average",0.1
13,"Banana prawn",225,1978,0.275,"sp_average",0.1
13,"Banana prawn",225,1979,0.275,"sp_average",0.1
13,"Banana prawn",225,1980,0.275,"sp_average",0.1
13,"Banana prawn",225,1981,0.275,"sp_average",0.1
13,"Banana prawn",225,1982,0.275,"sp_average",1
13,"Banana prawn",225,1983,0.275,"sp_average",0.1
13,"Banana prawn",225,1984,0.275,"sp_average",0
13,"Banana prawn",225,1985,0.275,"sp_average",0
13,"Banana prawn",225,1986,0.275,"sp_average",0
13,"Banana prawn",225,1987,0.275,"sp_average",0
13,"Banana prawn",225,1988,0.275,"sp_average",0
13,"Banana prawn",225,1989,0.275,"sp_average",0
13,"Banana prawn",225,1990,0.275,"sp_average",0.1
13,"Banana prawn",225,1991,0.275,"sp_average",1
13,"Banana prawn",225,1992,0.275,"sp_average",10
13,"Banana prawn",225,1993,0.275,"sp_average",20
13,"Banana prawn",225,1994,0.275,"sp_average",20
13,"Banana prawn",225,1995,0.275,"sp_average",20
13,"Banana prawn",225,1996,0.275,"sp_average",22
13,"Banana prawn",225,1997,0.275,"sp_average",22
13,"Banana prawn",225,1998,0.275,"sp_average",22
13,"Banana prawn",225,1999,0.275,"sp_average",25
13,"Banana prawn",225,2000,0.275,"sp_average",25
13,"Banana prawn",225,2001,0.275,"sp_average",25
13,"Banana prawn",225,2002,0.275,"sp_average",25
13,"Banana prawn",225,2003,0.275,"sp_average",0
13,"Banana prawn",225,2004,0.275,"sp_average",0
13,"Banana prawn",225,2005,0.275,"sp_average",0
13,"Banana prawn",225,2006,0.275,"sp_average",0
13,"Banana prawn",225,2007,0.275,"sp_average",0
13,"Banana prawn",225,2008,0.275,"sp_average",0
13,"Banana prawn",225,2009,0.275,"sp_average",0
13,"Banana prawn",225,2010,0.275,"sp_average",0
13,"Banana prawn",225,2011,0.275,"sp_average",0
13,"Banana prawn",225,2012,0.275,"sp_average",0
13,"Banana prawn",225,2013,0.275,"sp_average",0
13,"Milkfish",855,2003,0.414285714,"sp_average",40
13,"Milkfish",855,2004,0.414285714,"sp_average",40
13,"Milkfish",855,2005,0.414285714,"sp_average",40
13,"Milkfish",855,2006,0.414285714,"sp_average",40
13,"Milkfish",855,2007,0.414285714,"sp_average",40
13,"Milkfish",855,2008,0.414285714,"sp_average",40
13,"Milkfish",855,2009,0.414285714,"sp_average",40
