sciname,iucn_sid,am_sid,area_iucn,area_am,dist_align,area_ratio,spp_group_text,reviewed,occurcells,n_spp,quad,common,name
Takifugu pardalis,193693,Fis-28768,1735589.7,1240651.6,45.269,71.483,Pufferfish,FALSE,25,113,q3,Null,Takifugu pardalis
Canthigaster natalensis,193695,Fis-150910,505718.5,1333896.9,35.293,37.913,Pufferfish,FALSE,7,113,q4,Natal Toby,Natal Toby
Takifugu chrysops,193696,Fis-55216,166254.2,37778.5,46.615,22.723,Pufferfish,FALSE,3,113,q4,Null,Takifugu chrysops
Canthigaster pygmaea,193697,Fis-58037,619142.8,252421.9,90.221,40.77,Pufferfish,FALSE,4,113,q2,Pygmy Toby,Pygmy Toby
Sphoeroides tyleri,193698,Fis-141491,2241957.2,1414044.9,46.826,63.072,Pufferfish,FALSE,10,113,q3,Bearded Puffer,Bearded Puffer
Arothron hispidus,193699,Fis-25619,31262213.8,17046097.4,79.663,54.526,Pufferfish,TRUE,295,113,q2,White-Spotted Puffer,White-Spotted Puffer
Torquigener flavimaculosus,193703,Fis-60581,3083863.9,4217012.8,52.136,73.129,Pufferfish,FALSE,20,113,q3,Null,Torquigener flavimaculosus
Torquigener altipinnis,193704,Fis-62637,633310.5,455865.9,27.468,71.981,Pufferfish,FALSE,17,113,q3,Null,Torquigener altipinnis
Canthigaster rivulata,193705,Fis-26249,2998618.4,19421584.7,58.796,15.44,Pufferfish,FALSE,133,113,q4,Brown-Lined Puffer,Brown-Lined Puffer
Canthigaster callisterna,193709,Fis-28618,764401.4,1413472.9,48.958,54.08,Pufferfish,FALSE,32,113,q4,Clown Toado,Clown Toado
Canthigaster smithae,193711,Fis-35347,4014487.9,1423144.2,63.757,35.45,Pufferfish,FALSE,19,113,q2,Bicolored Toby,Bicolored Toby
Arothron stellatus,193712,Fis-163987,28145316.8,15942263.9,80.6,56.643,Pufferfish,TRUE,144,113,q1,Stellate Puffer,Stellate Puffer
Arothron reticularis,193716,Fis-26210,17337248.9,9776639.4,80.338,56.391,Pufferfish,FALSE,63,113,q1,Reticulated Pufferfish,Reticulated Pufferfish
Lagocephalus inermis,193717,Fis-26839,17012575.2,18663501.9,66.988,91.154,Pufferfish,FALSE,191,113,q1,Smooth Blaasop,Smooth Blaasop
Lagocephalus guentheri,193718,Fis-64430,2715961,14525888.5,49.353,18.697,Pufferfish,FALSE,52,113,q4,Diamondback Puffer,Diamondback Puffer
Arothron diadematus,193722,Fis-58036,619142.8,688899.5,63.64,89.874,Pufferfish,FALSE,9,113,q1,Masked Puffer,Masked Puffer
Canthigaster ocellicincta,193723,Fis-35313,7712750.8,9199672.3,45.689,83.837,Pufferfish,FALSE,35,113,q3,Shy Toby,Shy Toby
Canthigaster jamestyleri,193725,Fis-150216,2012817.9,2028086.6,41.917,99.247,Pufferfish,FALSE,8,113,q3,Goldface Toby,Goldface Toby
Canthigaster epilampra,193733,Fis-26723,12931821.1,9086512,49.79,70.265,Pufferfish,FALSE,40,113,q3,Lantern Toby,Lantern Toby
Torquigener hicksi,193735,Fis-34019,55932.5,6314608.1,54.929,0.886,Pufferfish,FALSE,22,113,q4,Hick's Toadfish,Hick's Toadfish
Torquigener perlevis,193741,Fis-127173,694616.5,992149.2,72.495,70.011,Pufferfish,TRUE,10,113,q1,Spineless Toadfish,Spineless Toadfish
Chelonodon laticeps,193742,Fis-32650,1266543.4,4062894.5,40.724,31.173,Pufferfish,FALSE,17,113,q4,Bluespotted Blaasop,Bluespotted Blaasop
Amblyrhynchotes honckenii,193747,Fis-26842,1320087,17382209.2,51.451,7.594,Pufferfish,FALSE,84,113,q4,Evileye Blaasop,Evileye Blaasop
Canthigaster coronata,193749,Fis-26722,631657.5,9798698.1,27.386,6.446,Pufferfish,FALSE,39,113,q4,Crowned Puffer,Crowned Puffer
Ephippion guttifer,193758,Fis-25401,1681944.9,939113.1,97.108,55.835,Pufferfish,FALSE,95,113,q1,Prickly Puffer,Prickly Puffer
Sphoeroides dorsalis,193759,Fis-30892,4320743.4,2557315.8,97.632,59.187,Pufferfish,FALSE,174,113,q1,Marbled Puffer,Marbled Puffer
Torquigener squamicauda,193760,Fis-127171,336337.3,2639225.2,73.403,12.744,Pufferfish,FALSE,20,113,q2,Brush-Tail Toadfish,Brush-Tail Toadfish
Sphoeroides nephelus,193762,Fis-23818,2783602.3,2809049.3,50.83,99.094,Pufferfish,FALSE,126,113,q3,Southern Puffer,Southern Puffer
Canthigaster janthinoptera,193766,Fis-26179,23778505.2,12309597.9,65.72,51.768,Pufferfish,FALSE,210,113,q2,Honeycomb Toby,Honeycomb Toby
Tylerius spinosissimus,193769,Fis-26843,13555434.5,11539329.9,34.636,85.127,Pufferfish,FALSE,77,113,q3,Spiny Blaasop,Spiny Blaasop
Sphoeroides marmoratus,193771,Fis-28989,2627431.1,543024.7,97.219,20.668,Pufferfish,FALSE,8,113,q2,Guinean Puffer,Guinean Puffer
Takifugu stictonotus,193772,Fis-28767,1657002.2,1415727.9,51.072,85.439,Pufferfish,FALSE,10,113,q3,Null,Takifugu stictonotus
Canthigaster solandri,193775,Fis-26199,9925429.9,12275464.7,25.421,80.856,Pufferfish,FALSE,144,113,q3,Spotted Sharpnose,Spotted Sharpnose
Takifugu snyderi,193779,Fis-145524,993469.4,473875.9,91.287,47.699,Pufferfish,FALSE,7,113,q2,Null,Takifugu snyderi
Torquigener whitleyi,193782,Fis-28169,2564529.2,5101376.6,83.248,50.271,Pufferfish,FALSE,38,113,q2,Whitley's Toadfish,Whitley's Toadfish
Tetractenos hamiltoni,193784,Fis-133990,509337.7,283377.6,31.891,55.636,Pufferfish,FALSE,24,113,q3,Null,Tetractenos hamiltoni
Marilyna darwinii,193785,Fis-62815,2645486.4,5938908.7,53.27,44.545,Pufferfish,FALSE,12,113,q4,Null,Marilyna darwinii
Arothron inconditus,193786,Fis-53116,165227.7,138308.7,42.78,83.708,Pufferfish,FALSE,14,113,q3,Bellystriped Blaasop,Bellystriped Blaasop
Takifugu alboplumbeus,193789,Fis-145532,1233383.1,1184181.7,31.509,96.011,Pufferfish,FALSE,5,113,q3,Null,Takifugu alboplumbeus
Contusus richei,193792,Fis-25271,1431198.3,1506236.6,60.985,95.018,Pufferfish,FALSE,64,113,q3,Prickly Toadfish,Prickly Toadfish
Canthigaster rostrata,193793,Fis-24480,4116246,2779732.1,73.719,67.531,Pufferfish,FALSE,196,113,q1,Caribbean Sharpnose-Puffer,Caribbean Sharpnose-Puffer
Canthigaster valentini,193796,Fis-26180,22278151.4,14192550.7,59.317,63.706,Pufferfish,FALSE,245,113,q3,Valentin's Sharpnose Puffer,Valentin's Sharpnose Puffer
Canthigaster cyanospilota,193799,Fis-163700,4497171,4941738.1,45.015,91.004,Pufferfish,FALSE,19,113,q3,Blue-Spotted Toby,Blue-Spotted Toby
Omegophora cyanopunctata,193803,Fis-133976,559308.1,643720.4,51.776,86.887,Pufferfish,FALSE,15,113,q3,Null,Omegophora cyanopunctata
Arothron nigropunctatus,193804,Fis-26097,20499192.4,11926005,65.657,58.178,Pufferfish,TRUE,211,113,q1,Blackspotted Puffer,Blackspotted Puffer
Arothron immaculatus,193805,Fis-26418,13186839.4,11794757.7,50.405,89.443,Pufferfish,TRUE,98,113,q3,Immaculate Puffer,Immaculate Puffer
Takifugu pseudommus,193809,Fis-150207,612485.6,630961.8,0.437,97.072,Pufferfish,FALSE,4,113,q3,Null,Takifugu pseudommus
Takifugu oblongus,193810,Fis-26952,20337513.6,16144287.1,60.684,79.382,Pufferfish,FALSE,55,113,q3,Lattice Blaasop,Lattice Blaasop
Sphoeroides testudineus,193813,Fis-23820,4840246.4,5536609.9,61.377,87.423,Pufferfish,FALSE,185,113,q3,Checkered Puffer,Checkered Puffer
Canthigaster tyleri,193820,Fis-35377,3696569.9,8034055.6,37.788,46.011,Pufferfish,FALSE,16,113,q4,Tyler's Toby,Tyler's Toby
Arothron firmamentum,193822,Fis-29188,3285532.7,9324827.1,69.418,35.234,Pufferfish,FALSE,61,113,q2,Starry Toado,Starry Toado
Hypleurochilus caudovittatus,196687,Fis-150312,81435.1,2005515.4,69.913,4.061,Combtooth Blennies,FALSE,8,269,q2,Zebratail Blenny,Zebratail Blenny
Hypleurochilus multifilis,196688,Fis-145639,263837.3,392532,64.064,67.214,Combtooth Blennies,FALSE,7,269,q1,Featherduster Blenny,Featherduster Blenny
Scartella cristata,198632,Fis-24942,15278192.2,14861951.5,40.788,97.276,Combtooth Blennies,FALSE,158,269,q3,Molly Miller,Molly Miller
Parablennius pilicornis,198774,Fis-50553,5317229.1,7569244.6,36.896,70.248,Combtooth Blennies,FALSE,74,269,q3,Ringneck Blenny,Ringneck Blenny
Petroscirtes ancylodon,18263684,Fis-113043,1485375,1499248.5,59.384,99.075,Combtooth Blennies,FALSE,13,269,q3,Arabian Fangblenny,Arabian Fangblenny
Alticus kirkii,46079096,Fis-113010,2598972.1,3848600.6,43.489,67.53,Combtooth Blennies,FALSE,32,269,q3,Kirk's Blenny,Kirk's Blenny
Antennablennius adenensis,46079214,Fis-113012,1615781.1,677607.5,59.6,41.937,Combtooth Blennies,FALSE,6,269,q4,Aden Blenny,Aden Blenny
Antennablennius australis,46079217,Fis-32641,2020955.7,2307700.3,52.729,87.574,Combtooth Blennies,FALSE,18,269,q3,Moustached Rockskipper,Moustached Rockskipper
Antennablennius bifilum,46079226,Fis-26821,2882164.2,2054724.1,57.069,71.291,Combtooth Blennies,FALSE,38,269,q3,Horned Rockskipper,Horned Rockskipper
Antennablennius hypenetes,46079239,Fis-113013,1124666.7,1848818.7,61.722,60.832,Combtooth Blennies,FALSE,13,269,q3,Arabian Blenny,Arabian Blenny
Antennablennius variopunctatus,46079321,Fis-113018,2045146.8,2011045.2,43.182,98.333,Combtooth Blennies,FALSE,17,269,q3,Orangedotted Blenny,Orangedotted Blenny
Blenniella periophthalmus,46079476,Fis-50786,13361110.1,9864631.2,54.318,73.831,Combtooth Blennies,TRUE,131,269,q3,Blue-Dashed Rockskipper,Blue-Dashed Rockskipper
Hirculops cornifer,46079775,Fis-50524,3061575.8,2606131,54.631,85.124,Combtooth Blennies,FALSE,19,269,q3,Highbrow Rockskipper,Highbrow Rockskipper
Istiblennius edentulus,46079801,Fis-25979,27707662.9,12810738.3,78.53,46.235,Combtooth Blennies,FALSE,309,269,q2,Rippled Rockskipper,Rippled Rockskipper
Istiblennius pox,46079816,Fis-61136,1339766.4,769696.5,54.27,57.45,Combtooth Blennies,FALSE,9,269,q3,Scarface Rockskipper,Scarface Rockskipper
Mimoblennius cirrosus,46079868,Fis-113020,1499288,869194.1,54.594,57.974,Combtooth Blennies,FALSE,4,269,q3,Fringed Blenny,Fringed Blenny
Parablennius opercularis,46079911,Fis-113024,686855.3,803723.8,34.213,85.459,Combtooth Blennies,FALSE,10,269,q3,Cheekspot Blenny,Cheekspot Blenny
Parablennius thysanius,46079924,Fis-113029,2236524.9,11590367.2,46.434,19.296,Combtooth Blennies,FALSE,14,269,q4,Tasseled Blenny,Tasseled Blenny
Pereulixia kosiensis,46080027,Fis-59608,1305210.7,1330437.6,43.724,98.104,Combtooth Blennies,FALSE,18,269,q3,Kosi Rockskipper,Kosi Rockskipper
Petroscirtes mitratus,46080080,Fis-31636,21784326.3,12256019.4,69.426,56.261,Combtooth Blennies,FALSE,123,269,q1,Floral Blenny,Floral Blenny
Plagiotremus townsendi,46080101,Fis-28625,1136460.8,1745615.4,59.329,65.104,Combtooth Blennies,FALSE,10,269,q3,Townsend's Fangblenny,Townsend's Fangblenny
Xiphasia setifer,46080159,Fis-32416,16941392.9,25185936.5,75.377,67.265,Combtooth Blennies,FALSE,124,269,q1,Hairtail Blenny,Hairtail Blenny
Chasmodes saburrae,46104027,Fis-29799,279489.1,301580.3,37.233,92.675,Combtooth Blennies,FALSE,26,269,q3,Florida Blenny,Florida Blenny
Entomacrodus nigricans,46104049,Fis-29951,3260700.1,1934192.2,69.046,59.318,Combtooth Blennies,FALSE,80,269,q1,Pearl Blenny,Pearl Blenny
Hypleurochilus bermudensis,46104052,Fis-30135,916851.1,1862927.4,48.546,49.216,Combtooth Blennies,FALSE,11,269,q4,Barred Blenny,Barred Blenny
Hypleurochilus springeri,46104061,Fis-30136,1295278.4,2074821.8,40.386,62.428,Combtooth Blennies,FALSE,43,269,q3,Orangespotted Blenny,Orangespotted Blenny
Hypsoblennius hentz,46104064,Fis-155663,1341569.1,757199.6,80.957,56.441,Combtooth Blennies,FALSE,56,269,q1,Feather Blenny,Feather Blenny
Ophioblennius macclurei,46104090,Fis-146038,3529052.8,2640751.4,67.697,74.829,Combtooth Blennies,FALSE,44,269,q1,Redlip Blenny,Redlip Blenny
Parablennius marmoreus,46104109,Fis-24847,5601595.8,2069576.7,94.429,36.946,Combtooth Blennies,FALSE,123,269,q2,Seaweed Blenny,Seaweed Blenny
Archosargus pourtalesii,47137303,Fis-26857,239960.2,58461.3,89.476,24.363,Seabreams/Porgies,FALSE,12,92,q2,Blackspot Porgy,Blackspot Porgy
Calamus brachysomus,47137465,Fis-24473,2075055.4,776310.9,98.839,37.412,Seabreams/Porgies,TRUE,83,92,q2,Pacific Porgy,Pacific Porgy
Calamus taurinus,47137515,Fis-26853,239960.2,152224.5,36.385,63.437,Seabreams/Porgies,FALSE,17,92,q3,Galapagos Porgy,Galapagos Porgy
Chasmodes bosquianus,47140942,Fis-24491,322445.2,185609,96.162,57.563,Combtooth Blennies,FALSE,12,269,q1,Striped Blenny,Striped Blenny
Hypleurochilus geminatus,47141089,Fis-24688,788926.9,653448.5,75.459,82.828,Combtooth Blennies,FALSE,62,269,q1,Crested Blenny,Crested Blenny
Hypleurochilus pseudoaequipinnis,47141104,Fis-150314,4013741.1,2094025.9,68.749,52.171,Combtooth Blennies,FALSE,5,269,q2,Null,Hypleurochilus pseudoaequipinnis
Acanthopagrus arabicus,47166659,Fis-169282,1152974.1,1864882,72.825,61.826,Seabreams/Porgies,FALSE,6,92,q1,Arabian Yellowfin Seabream,Arabian Yellowfin Seabream
Alloblennius anuchalis,48319933,Fis-127099,127414.7,2259432.8,36.409,5.639,Combtooth Blennies,FALSE,4,269,q4,Null,Alloblennius anuchalis
Alloblennius jugularis,48320326,Fis-60360,622150.5,773108.6,63.346,80.474,Combtooth Blennies,FALSE,3,269,q1,Jugular Blenny,Jugular Blenny
Alloblennius parvus,48320397,Fis-50498,1873899.8,1752355.7,43.492,93.514,Combtooth Blennies,FALSE,12,269,q3,Dwarf Blenny,Dwarf Blenny
Alloblennius pictus,48320496,Fis-127101,619142.8,1073582.1,57.211,57.671,Combtooth Blennies,FALSE,7,269,q3,Null,Alloblennius pictus
Alticus monochrus,48321151,Fis-33723,1549185.6,1148472.8,36.774,74.134,Combtooth Blennies,FALSE,13,269,q3,Null,Alticus monochrus
Alticus montanoi,48321164,Fis-145460,1589404.9,1698265.5,32.257,93.59,Combtooth Blennies,FALSE,9,269,q3,Montano's Rockskipper,Montano's Rockskipper
Alticus saliens,48321187,Fis-130767,7894834.3,7216073.9,41.865,91.402,Combtooth Blennies,FALSE,25,269,q3,Leaping Blenny,Leaping Blenny
Cirripectes obscurus,48342089,Fis-25100,629167.3,149080.6,47.648,23.695,Combtooth Blennies,FALSE,4,269,q4,Gargantuan Blenny,Gargantuan Blenny
Meiacanthus atrodorsalis,48342093,Fis-25992,11849104.4,8090915.4,55.426,68.283,Combtooth Blennies,FALSE,154,269,q3,Forktail Blenny,Forktail Blenny
Plagiotremus ewaensis,48342097,Fis-26713,629167.3,108877.7,89.449,17.305,Combtooth Blennies,FALSE,5,269,q2,Ewa Blenny,Ewa Blenny
Meiacanthus tongaensis,48342099,Fis-113542,176645.6,252595.6,18.046,69.932,Combtooth Blennies,FALSE,5,269,q3,Null,Meiacanthus tongaensis
Cirripectes randalli,48342103,Fis-30953,197051.6,52427.7,55.352,26.606,Combtooth Blennies,FALSE,4,269,q4,Null,Cirripectes randalli
Cirripectes auritus,48342105,Fis-30944,10175348.1,9166855.7,44.548,90.089,Combtooth Blennies,FALSE,20,269,q3,Blackflap Blenny,Blackflap Blenny
Parablennius cornutus,48342109,Fis-50545,643439.3,333690.4,76.31,51.86,Combtooth Blennies,FALSE,41,269,q2,Null,Parablennius cornutus
Salarias fasciatus,48342111,Fis-25988,21053916.5,10039548.9,79.849,47.685,Combtooth Blennies,TRUE,209,269,q2,Jewelled Blenny,Jewelled Blenny
Blenniella chrysospilos,48342115,Fis-22136,16056232.8,9790611.8,59.029,60.977,Combtooth Blennies,TRUE,110,269,q3,Red-Spotted Blenny,Red-Spotted Blenny
Cirripectes fuscoguttatus,48342117,Fis-30946,5511696.7,6114454.9,15.815,90.142,Combtooth Blennies,FALSE,32,269,q3,Spotted Blenny,Spotted Blenny
Praealticus triangulus,48342122,Fis-145633,1709537.2,396469.6,75.399,23.192,Combtooth Blennies,FALSE,5,269,q2,Triangle-Crest Rockskipper,Triangle-Crest Rockskipper
Blenniella leopardus,48342125,Fis-61525,1206896.5,812494.3,56.328,67.321,Combtooth Blennies,FALSE,9,269,q3,Leopard Blenniella,Leopard Blenniella
Blenniella paula,48342126,Fis-61558,7920435.2,4729255.3,22.39,59.71,Combtooth Blennies,FALSE,58,269,q3,Bluedash Rockskipper,Bluedash Rockskipper
Salarias guttatus,48342130,Fis-34720,9115025.2,8968236.3,41.74,98.39,Combtooth Blennies,FALSE,50,269,q3,Breast-Spot Blenny,Breast-Spot Blenny
Istiblennius flaviumbrinus,48342133,Fis-61831,619142.8,1994738.5,51.287,31.039,Combtooth Blennies,FALSE,4,269,q4,Null,Istiblennius flaviumbrinus
Istiblennius bellus,48342134,Fis-47995,2981671.7,8660211.4,29.304,34.43,Combtooth Blennies,FALSE,41,269,q4,Imspringer,Imspringer
Exallias brevis,48342137,Fis-25968,23999395.4,12652544,66.154,52.72,Combtooth Blennies,FALSE,154,269,q2,Leopard Blenny,Leopard Blenny
Ecsenius pictus,48342145,Fis-32482,4347745.4,3837956.2,52.327,88.275,Combtooth Blennies,FALSE,21,269,q3,White-Lined Comb-Tooth,White-Lined Comb-Tooth
Enchelyurus brunneolus,48342148,Fis-145643,542389.9,128297,79.903,23.654,Combtooth Blennies,FALSE,6,269,q2,Null,Enchelyurus brunneolus
Meiacanthus grammistes,48342154,Fis-25993,10797079.8,7020322.1,66.811,65.021,Combtooth Blennies,FALSE,70,269,q1,Striped Poison-Fang Blenny,Striped Poison-Fang Blenny
Meiacanthus limbatus,48342158,Fis-113449,196066.2,1924393.9,29.722,10.188,Combtooth Blennies,FALSE,3,269,q4,Manus Fangblenny,Manus Fangblenny
Enchelyurus ater,48342160,Fis-28968,4237499.1,3320889.1,26.539,78.369,Combtooth Blennies,FALSE,37,269,q3,Black Blenny,Black Blenny
Ecsenius sellifer,48342162,Fis-31626,868248.7,2102980.7,33,41.287,Combtooth Blennies,FALSE,7,269,q4,Saddle Blenny,Saddle Blenny
Meiacanthus mossambicus,48342164,Fis-35341,1202217.8,1215596.1,34.968,98.899,Combtooth Blennies,FALSE,14,269,q3,Mozambique Fangblenny,Mozambique Fangblenny
Aspidontus tractus,48342166,Fis-10516,6484054.7,4251890.7,61.463,65.575,Combtooth Blennies,FALSE,12,269,q3,Null,Aspidontus tractus
Omobranchus obliquus,48342168,Fis-142714,8387504.6,7514466,39.535,89.591,Combtooth Blennies,FALSE,38,269,q3,Roundhead Blenny,Roundhead Blenny
Ecsenius oculatus,48342170,Fis-61944,261553.8,654305,38.892,39.974,Combtooth Blennies,FALSE,8,269,q4,Ocular Coralblenny,Ocular Coralblenny
Omobranchus germaini,48342171,Fis-145444,10498050.7,6145309.5,62.149,58.538,Combtooth Blennies,FALSE,38,269,q3,Germain's Blenny,Germain's Blenny
Ecsenius monoculus,48342173,Fis-32479,1474725.2,3788850.2,50.863,38.923,Combtooth Blennies,FALSE,14,269,q4,Monocle Coralblenny,Monocle Coralblenny
Mimoblennius atrocinctus,48342174,Fis-26598,1386606.2,10473325.1,41.598,13.239,Combtooth Blennies,FALSE,24,269,q4,Spotted and Barred Blenny,Spotted and Barred Blenny
Entomacrodus marmoratus,48342177,Fis-26711,629167.3,83215.1,93.111,13.226,Combtooth Blennies,FALSE,15,269,q2,Rockskipper,Rockskipper
Ecsenius shirleyae,48342179,Fis-154079,1288494.9,2838537.6,31.115,45.393,Combtooth Blennies,FALSE,4,269,q4,Shirley's Coralblenny,Shirley's Coralblenny
Omox lupus,48342180,Fis-62699,702012.4,1205043.7,36.24,58.256,Combtooth Blennies,FALSE,4,269,q3,Wolf Blenny,Wolf Blenny
Cirripectes gilberti,48342182,Fis-30947,2723457.4,2025065.9,35.5,74.356,Combtooth Blennies,FALSE,13,269,q3,Gilbert's Blenny,Gilbert's Blenny
Ecsenius bimaculatus,48342183,Fis-32481,1259178.4,1777467.8,59.058,70.841,Combtooth Blennies,FALSE,11,269,q3,Twinspot Coralblenny,Twinspot Coralblenny
Meiacanthus geminatus,48342185,Fis-113469,411480.5,4107537.6,48.163,10.018,Combtooth Blennies,FALSE,8,269,q4,Twin Fangblenny,Twin Fangblenny
Praealticus oortii,48342186,Fis-150288,1889649.2,5775753.6,47.132,32.717,Combtooth Blennies,FALSE,7,269,q4,Java Rockskipper,Java Rockskipper
Petroscirtes variabilis,48342187,Fis-31637,12681901.2,9919748.7,57.146,78.22,Combtooth Blennies,FALSE,53,269,q3,Variable Sabretooth Blenny,Variable Sabretooth Blenny
Petroscirtes fallax,48342191,Fis-35625,559046.1,4842931.9,66.677,11.544,Combtooth Blennies,FALSE,19,269,q2,Deceiver Fangbelly,Deceiver Fangbelly
Ecsenius fijiensis,48342195,Fis-115417,363656,1336357.3,41.943,27.212,Combtooth Blennies,FALSE,15,269,q4,Null,Ecsenius fijiensis
Ecsenius paroculus,48342197,Fis-35892,1078987.4,2315590.2,51.128,46.597,Combtooth Blennies,FALSE,8,269,q4,Spottedback Coralblenny,Spottedback Coralblenny
Entomacrodus niuafoouensis,48342201,Fis-62298,2389036.5,10054214.9,23.352,23.762,Combtooth Blennies,FALSE,30,269,q4,Tattoo-Chin Rockskipper,Tattoo-Chin Rockskipper
Ecsenius schroederi,48342204,Fis-35465,1998206.2,6047696.6,39.325,33.041,Combtooth Blennies,FALSE,11,269,q4,Schroeder's Coralblenny,Schroeder's Coralblenny
Ecsenius prooculis,48342206,Fis-62703,1107211.9,1434919.2,35.618,77.162,Combtooth Blennies,FALSE,13,269,q3,Striped Coralblenny,Striped Coralblenny
Meiacanthus reticulatus,48342207,Fis-113599,96460.4,3044840.1,37.723,3.168,Combtooth Blennies,FALSE,3,269,q4,Reticulated Fangblenny,Reticulated Fangblenny
Andamia heteroptera,48342209,Fis-130762,8632104,954480.5,69.542,11.057,Combtooth Blennies,FALSE,4,269,q2,East Indian Lipsucker,East Indian Lipsucker
Cirripectes stigmaticus,48342210,Fis-30955,14159940.6,9563817.7,52.676,67.541,Combtooth Blennies,FALSE,163,269,q3,Red-Streaked Blenny,Red-Streaked Blenny
Entomacrodus striatus,48342213,Fis-25974,24650864.5,12474560.8,70.576,50.605,Combtooth Blennies,FALSE,153,269,q2,Reef Margin Blenny,Reef Margin Blenny
Praealticus bilineatus,48342217,Fis-145453,5782489.2,4015472.7,49.628,69.442,Combtooth Blennies,FALSE,26,269,q3,White-Dotted Rockskipper,White-Dotted Rockskipper
Blenniella bilitonensis,48342219,Fis-22135,6301387.3,5857358.4,44.19,92.953,Combtooth Blennies,FALSE,47,269,q3,Biliton Blenniella,Biliton Blenniella
Parablennius tasmanianus,48342223,Fis-138277,699409.1,1435690.4,61.089,48.716,Combtooth Blennies,FALSE,107,269,q4,Tasmanian Blenny,Tasmanian Blenny
Petroscirtes breviceps,48342225,Fis-25997,15830358.7,10773720.2,64.919,68.057,Combtooth Blennies,FALSE,95,269,q1,Striped Poison-Fang Blenny Mimic,Striped Poison-Fang Blenny Mimic
Praealticus caesius,48342229,Fis-150289,3087630.1,59934,95.246,1.941,Combtooth Blennies,FALSE,6,269,q2,Blackmargin Rockskipper,Blackmargin Rockskipper
Enchelyurus flavipes,48342232,Fis-145447,4303192.8,5032804.9,53.131,85.503,Combtooth Blennies,FALSE,4,269,q3,Yellowfin Blenny,Yellowfin Blenny
Ecsenius lubbocki,48342234,Fis-115419,192274.3,846183.3,41.275,22.723,Combtooth Blennies,FALSE,11,269,q4,Lubbock's Coralblenny,Lubbock's Coralblenny
Ecsenius pardus,48342237,Fis-61949,363656,1399332.5,44.355,25.988,Combtooth Blennies,FALSE,5,269,q4,Null,Ecsenius pardus
Xiphasia matsubarai,48342238,Fis-31639,5209962,77516914.6,90.154,6.721,Combtooth Blennies,FALSE,41,269,q2,Japanese Snake Blenny,Japanese Snake Blenny
Ecsenius bandanus,48342240,Fis-35287,682203.5,3331186.4,50.912,20.479,Combtooth Blennies,FALSE,10,269,q4,Banda Comb-Tooth,Banda Comb-Tooth
Atrosalarias fuscus,48342246,Fis-58823,15237751.8,1158044.7,45.021,7.6,Combtooth Blennies,TRUE,3,269,q4,Null,Atrosalarias fuscus
Cirripectes polyzona,48342248,Fis-25101,18713528.6,11978167.2,58.761,64.008,Combtooth Blennies,FALSE,157,269,q3,Null,Cirripectes polyzona
