"rgn_id","species","species_code","sust_coeff","year","sm_tonnes","sust_tonnes"
73,"Cupped oysters nei",980,0.888095238,2007,2,1.776190476
73,"Flatfishes nei",747,0.433333333,2007,0,0
73,"Japanese sea cucumber",981,0.571405229,2007,0.5,0.2857026145
73,"Marine fishes nei",748,0.433333333,2007,0,0
73,"Mediterranean mussel",749,0.8,2007,0,0
73,"Mullets nei",750,0.5,2007,0,0
73,"Sea mussels nei",370,0.766666667,2007,0,0
73,"Sea mussels nei",751,0.766666667,2007,0,0
73,"Sea mussels nei",982,0.766666667,2007,35.75,27.40833334525
73,"Sea trout",371,0.466666667,2007,7.5,3.5000000025
73,"Sea trout",752,0.466666667,2007,0,0
73,"Sea urchins nei",983,0.5,2007,11,5.5
73,"Sturgeons nei",753,0.533333333,2007,0,0
73,"Yesso scallop",984,0.8,2007,376.5,301.2
73,"Atlantic cod",368,0.283333333,2008,0,0
73,"Atlantic salmon",369,0.433333333,2008,1696.25,735.04166610125
73,"Cupped oysters nei",980,0.888095238,2008,3.75,3.3303571425
73,"Flatfishes nei",747,0.433333333,2008,0,0
73,"Japanese sea cucumber",981,0.571405229,2008,3,1.714215687
73,"Marine fishes nei",748,0.433333333,2008,0,0
73,"Mediterranean mussel",749,0.8,2008,0,0
73,"Mullets nei",750,0.5,2008,0,0
73,"Sea mussels nei",370,0.766666667,2008,0,0
73,"Sea mussels nei",751,0.766666667,2008,0.25,0.19166666675
73,"Sea mussels nei",982,0.766666667,2008,29.25,22.42500000975
73,"Sea trout",371,0.466666667,2008,57.25,26.71666668575
73,"Sea trout",752,0.466666667,2008,0,0
73,"Sea urchins nei",983,0.5,2008,27,13.5
73,"Sturgeons nei",753,0.533333333,2008,0,0
73,"Yesso scallop",984,0.8,2008,470.25,376.2
73,"Atlantic cod",368,0.283333333,2009,0,0
73,"Atlantic salmon",369,0.433333333,2009,3794.25,1644.17499873525
73,"Cupped oysters nei",980,0.888095238,2009,4.5,3.996428571
73,"Flatfishes nei",747,0.433333333,2009,0,0
73,"Japanese sea cucumber",981,0.571405229,2009,31,17.713562099
73,"Marine fishes nei",748,0.433333333,2009,0,0
73,"Mediterranean mussel",749,0.8,2009,0,0
73,"Mullets nei",750,0.5,2009,0,0
73,"Sea mussels nei",370,0.766666667,2009,0,0
73,"Sea mussels nei",751,0.766666667,2009,2.75,2.10833333425
73,"Sea mussels nei",982,0.766666667,2009,36.5,27.9833333455
73,"Sea trout",371,0.466666667,2009,57.25,26.71666668575
73,"Sea trout",752,0.466666667,2009,0,0
73,"Sea urchins nei",983,0.5,2009,35.25,17.625
73,"Sturgeons nei",753,0.533333333,2009,0,0
73,"Yesso scallop",984,0.8,2009,626.75,501.4
73,"Atlantic cod",368,0.283333333,2010,0,0
73,"Atlantic salmon",369,0.433333333,2010,5042,2184.866664986
73,"Cupped oysters nei",980,0.888095238,2010,6,5.328571428
73,"Flatfishes nei",747,0.433333333,2010,0,0
73,"Japanese sea cucumber",981,0.571405229,2010,41.3333333333333,23.6180827986667
73,"Marine fishes nei",748,0.433333333,2010,0,0
73,"Mediterranean mussel",749,0.8,2010,0,0
73,"Mullets nei",750,0.5,2010,0,0
73,"Sea mussels nei",370,0.766666667,2010,0,0
73,"Sea mussels nei",751,0.766666667,2010,3.66666666666667,2.81111111233333
73,"Sea mussels nei",982,0.766666667,2010,42,32.200000014
73,"Sea trout",371,0.466666667,2010,66.3333333333333,30.9555555776667
73,"Sea trout",752,0.466666667,2010,0,0
73,"Sea urchins nei",983,0.5,2010,47,23.5
73,"Sturgeons nei",753,0.533333333,2010,0,0
73,"Yesso scallop",984,0.8,2010,807.333333333333,645.866666666667
73,"Atlantic cod",368,0.283333333,2011,0,0
73,"Atlantic salmon",369,0.433333333,2011,6500,2816.6666645
73,"Cupped oysters nei",980,0.888095238,2011,5,4.44047619
73,"Flatfishes nei",747,0.433333333,2011,0,0
73,"Japanese sea cucumber",981,0.571405229,2011,61,34.855718969
73,"Marine fishes nei",748,0.433333333,2011,0,0
73,"Mediterranean mussel",749,0.8,2011,0,0
73,"Mullets nei",750,0.5,2011,0,0
73,"Sea mussels nei",370,0.766666667,2011,0,0
73,"Sea mussels nei",751,0.766666667,2011,5.5,4.2166666685
73,"Sea mussels nei",982,0.766666667,2011,32.5,24.9166666775
73,"Sea trout",371,0.466666667,2011,99.5,46.4333333665
73,"Sea trout",752,0.466666667,2011,0,0
73,"Sea urchins nei",983,0.5,2011,48.5,24.25
73,"Sturgeons nei",753,0.533333333,2011,0,0
73,"Yesso scallop",984,0.8,2011,789.5,631.6
75,"Baltic prawn",787,0.466666667,2000,0.0533333333333333,0.0248888889066667
75,"European flounder",788,0.444010417,2000,0,0
75,"Flatfishes nei",793,0.5,2000,0,0
75,"Gobies nei",789,0.533333333,2000,2.06666666666667,1.10222222153333
75,"Mediterranean mussel",794,0.8,2000,49.6666666666667,39.7333333333333
75,"Mullets nei",795,0.666666667,2000,0,0
75,"Mullets nei",790,0.666666667,2000,0,0
75,"So-iuy mullet",791,0.633333333,2000,0.766666666666667,0.4855555553
75,"Sturgeons nei",792,0.6,2000,0,0
75,"Baltic prawn",787,0.466666667,2001,0.065,0.030333333355
75,"European flounder",788,0.444010417,2001,0,0
75,"Flatfishes nei",793,0.5,2001,0,0
75,"Gobies nei",789,0.533333333,2001,2.55,1.35999999915
75,"Mediterranean mussel",794,0.8,2001,43.5,34.8
75,"Mullets nei",795,0.666666667,2001,0,0
75,"Mullets nei",790,0.666666667,2001,1.75,1.16666666725
75,"So-iuy mullet",791,0.633333333,2001,46.825,29.655833317725
75,"Sturgeons nei",792,0.6,2001,0,0
75,"Baltic prawn",787,0.466666667,2002,0.065,0.030333333355
75,"European flounder",788,0.444010417,2002,0.05,0.02220052085
75,"Flatfishes nei",793,0.5,2002,0,0
75,"Gobies nei",789,0.533333333,2002,5.05,2.69333333165
75,"Mediterranean mussel",794,0.8,2002,74.25,59.4
75,"Mullets nei",795,0.666666667,2002,0,0
75,"Mullets nei",790,0.666666667,2002,5.5,3.6666666685
75,"So-iuy mullet",791,0.633333333,2002,103.8,65.7399999654
75,"Sturgeons nei",792,0.6,2002,0,0
75,"Baltic prawn",787,0.466666667,2003,0.04,0.01866666668
75,"European flounder",788,0.444010417,2003,0.8,0.3552083336
75,"Flatfishes nei",793,0.5,2003,0,0
75,"Gobies nei",789,0.533333333,2003,7.8,4.1599999974
75,"Mediterranean mussel",794,0.8,2003,80.25,64.2
75,"Mullets nei",795,0.666666667,2003,0,0
75,"Mullets nei",790,0.666666667,2003,8.25,5.50000000275
75,"So-iuy mullet",791,0.633333333,2003,246.8,156.3066665844
75,"Sturgeons nei",792,0.6,2003,0,0
75,"Baltic prawn",787,0.466666667,2004,0.025,0.011666666675
75,"European flounder",788,0.444010417,2004,0.825,0.366308594025
75,"Flatfishes nei",793,0.5,2004,0,0
75,"Gobies nei",789,0.533333333,2004,11,5.866666663
75,"Mediterranean mussel",794,0.8,2004,117.75,94.2
75,"Mullets nei",795,0.666666667,2004,0,0
75,"Mullets nei",790,0.666666667,2004,13,8.666666671
75,"So-iuy mullet",791,0.633333333,2004,284.5,180.1833332385
75,"Sturgeons nei",792,0.6,2004,0,0
75,"Baltic prawn",787,0.466666667,2005,0.5,0.2333333335
75,"European flounder",788,0.444010417,2005,0.825,0.366308594025
75,"Flatfishes nei",793,0.5,2005,0,0
75,"Gobies nei",789,0.533333333,2005,13.5,7.1999999955
75,"Mediterranean mussel",794,0.8,2005,142.5,114
75,"Mullets nei",795,0.666666667,2005,0,0
75,"Mullets nei",790,0.666666667,2005,17,11.333333339
75,"So-iuy mullet",791,0.633333333,2005,322.5,204.2499998925
75,"Sturgeons nei",792,0.6,2005,0,0
75,"Baltic prawn",787,0.466666667,2006,0.75,0.35000000025
75,"European flounder",788,0.444010417,2006,1.025,0.455110677425
75,"Flatfishes nei",793,0.5,2006,0,0
75,"Gobies nei",789,0.533333333,2006,16.5,8.7999999945
75,"Mediterranean mussel",794,0.8,2006,120,96
75,"Mullets nei",795,0.666666667,2006,0,0
75,"Mullets nei",790,0.666666667,2006,16.75,11.16666667225
75,"So-iuy mullet",791,0.633333333,2006,347.75,220.24166655075
75,"Sturgeons nei",792,0.6,2006,0,0
75,"Baltic prawn",787,0.466666667,2007,0.75,0.35000000025
75,"European flounder",788,0.444010417,2007,0.45,0.19980468765
75,"Flatfishes nei",793,0.5,2007,0,0
75,"Gobies nei",789,0.533333333,2007,15.75,8.39999999475
75,"Mediterranean mussel",794,0.8,2007,104.5,83.6
75,"Mullets nei",795,0.666666667,2007,0,0
75,"Mullets nei",790,0.666666667,2007,15.125,10.083333338375
75,"So-iuy mullet",791,0.633333333,2007,323.7,205.0099998921
75,"Sturgeons nei",792,0.6,2007,0,0
75,"Baltic prawn",787,0.466666667,2008,0.75,0.35000000025
75,"European flounder",788,0.444010417,2008,0.425,0.188704427225
75,"Flatfishes nei",793,0.5,2008,0,0
75,"Gobies nei",789,0.533333333,2008,13.175,7.026666662275
75,"Mediterranean mussel",794,0.8,2008,71.65,57.32
75,"Mullets nei",795,0.666666667,2008,0.025,0.016666666675
75,"Mullets nei",790,0.666666667,2008,10.375,6.916666670125
75,"So-iuy mullet",791,0.633333333,2008,326.925,207.052499891025
75,"Sturgeons nei",792,0.6,2008,0,0
75,"Baltic prawn",787,0.466666667,2009,0.425,0.198333333475
75,"European flounder",788,0.444010417,2009,0.425,0.188704427225
75,"Flatfishes nei",793,0.5,2009,0,0
75,"Gobies nei",789,0.533333333,2009,10.05,5.35999999665
75,"Mediterranean mussel",794,0.8,2009,56.45,45.16
75,"Mullets nei",795,0.666666667,2009,0.05,0.03333333335
75,"Mullets nei",790,0.666666667,2009,5.2,3.4666666684
75,"So-iuy mullet",791,0.633333333,2009,342.875,217.154166552375
75,"Sturgeons nei",792,0.6,2009,0,0
75,"Baltic prawn",787,0.466666667,2010,0.233333333333333,0.108888888966667
75,"European flounder",788,0.444010417,2010,0.233333333333333,0.103602430633333
75,"Flatfishes nei",793,0.5,2010,0,0
75,"Gobies nei",789,0.533333333,2010,5.4,2.8799999982
75,"Mediterranean mussel",794,0.8,2010,62.9333333333333,50.3466666666667
75,"Mullets nei",795,0.666666667,2010,0.0666666666666667,0.0444444444666667
75,"Mullets nei",790,0.666666667,2010,2.26666666666667,1.51111111186667
75,"So-iuy mullet",791,0.633333333,2010,347.5,220.0833332175
75,"Sturgeons nei",792,0.6,2010,0,0
75,"Baltic prawn",787,0.466666667,2011,0.35,0.16333333345
75,"European flounder",788,0.444010417,2011,0,0
75,"Flatfishes nei",793,0.5,2011,0,0
75,"Gobies nei",789,0.533333333,2011,3.1,1.6533333323
75,"Mediterranean mussel",794,0.8,2011,70.9,56.72
75,"Mullets nei",795,0.666666667,2011,0.1,0.0666666667
75,"Mullets nei",790,0.666666667,2011,1.15,0.76666666705
75,"So-iuy mullet",791,0.633333333,2011,282.85,179.13833323905
75,"Sturgeons nei",792,0.6,2011,0,0
76,"Atlantic bluefin tuna",778,0.316666667,2000,0,0
76,"Atlantic salmon",779,0.533333333,2000,0,0
76,"Common two-banded seabream",780,0.444010417,2000,0,0
76,"European seabass",781,0.452222222,2000,15920.6666666667,7199.67925572133
76,"Gilthead seabream",782,0.533333333,2000,13360,7125.33332888
76,"Marine fishes nei",783,0.477777778,2000,0,0
76,"Mediterranean mussel",784,0.8,2000,109.333333333333,87.4666666666667
76,"Natantian decapods nei",785,0.533333333,2000,9,4.799999997
76,"Rainbow trout",786,0.566666667,2000,1349,764.433333783
76,"Atlantic bluefin tuna",778,0.316666667,2001,0,0
76,"Atlantic salmon",779,0.533333333,2001,0,0
76,"Common two-banded seabream",780,0.444010417,2001,0,0
76,"European seabass",781,0.452222222,2001,17186,7771.891107292
76,"Gilthead seabream",782,0.533333333,2001,14203.75,7575.33332859875
76,"Marine fishes nei",783,0.477777778,2001,0,0
76,"Mediterranean mussel",784,0.8,2001,285.75,228.6
76,"Natantian decapods nei",785,0.533333333,2001,6.75,3.59999999775
76,"Rainbow trout",786,0.566666667,2001,1310.25,742.47500043675
76,"Atlantic bluefin tuna",778,0.316666667,2002,110,34.83333337
76,"Atlantic salmon",779,0.533333333,2002,0,0
76,"Common two-banded seabream",780,0.444010417,2002,0,0
76,"European seabass",781,0.452222222,2002,19291,8723.818884602
76,"Gilthead seabream",782,0.533333333,2002,15447.5,8238.6666615175
76,"Marine fishes nei",783,0.477777778,2002,0,0
76,"Mediterranean mussel",784,0.8,2002,583.75,467
76,"Natantian decapods nei",785,0.533333333,2002,0,0
76,"Rainbow trout",786,0.566666667,2002,1232.5,698.4166670775
76,"Atlantic bluefin tuna",778,0.316666667,2003,207.5,65.7083334025
76,"Atlantic salmon",779,0.533333333,2003,0,0
76,"Common two-banded seabream",780,0.444010417,2003,0,0
76,"European seabass",781,0.452222222,2003,24777,11204.709994494
76,"Gilthead seabream",782,0.533333333,2003,19296.25,10291.3333269012
76,"Marine fishes nei",783,0.477777778,2003,500,238.888889
76,"Mediterranean mussel",784,0.8,2003,957.5,766
76,"Natantian decapods nei",785,0.533333333,2003,0,0
76,"Rainbow trout",786,0.566666667,2003,1234.75,699.69166707825
76,"Atlantic bluefin tuna",778,0.316666667,2004,305,96.583333435
76,"Atlantic salmon",779,0.533333333,2004,0,0
76,"Common two-banded seabream",780,0.444010417,2004,0,0
76,"European seabass",781,0.452222222,2004,30794.25,13925.8441598235
76,"Gilthead seabream",782,0.533333333,2004,23491.75,12528.9333255027
76,"Marine fishes nei",783,0.477777778,2004,1050,501.6666669
76,"Mediterranean mussel",784,0.8,2004,1343.25,1074.6
76,"Natantian decapods nei",785,0.533333333,2004,0,0
76,"Rainbow trout",786,0.566666667,2004,1431.5,811.1833338105
76,"Atlantic bluefin tuna",778,0.316666667,2005,522.5,165.4583335075
76,"Atlantic salmon",779,0.533333333,2005,0,0
76,"Common two-banded seabream",780,0.444010417,2005,0,0
76,"European seabass",781,0.452222222,2005,36023.75,16290.7402697725
76,"Gilthead seabream",782,0.533333333,2005,27683,14764.266657439
76,"Marine fishes nei",783,0.477777778,2005,1450,692.7777781
76,"Mediterranean mussel",784,0.8,2005,1414.5,1131.6
76,"Natantian decapods nei",785,0.533333333,2005,0,0
76,"Rainbow trout",786,0.566666667,2005,1818,1030.200000606
76,"Atlantic bluefin tuna",778,0.316666667,2006,590,186.83333353
76,"Atlantic salmon",779,0.533333333,2006,0,0
76,"Common two-banded seabream",780,0.444010417,2006,0,0
76,"European seabass",781,0.452222222,2006,41767,18887.965546274
76,"Gilthead seabream",782,0.533333333,2006,30491.75,16262.2666565027
76,"Marine fishes nei",783,0.477777778,2006,1893,904.433333754
76,"Mediterranean mussel",784,0.8,2006,1085.25,868.2
76,"Natantian decapods nei",785,0.533333333,2006,0,0
76,"Rainbow trout",786,0.566666667,2006,2085.75,1181.92500069525
76,"Atlantic bluefin tuna",778,0.316666667,2007,720,228.00000024
76,"Atlantic salmon",779,0.533333333,2007,0,0
76,"Common two-banded seabream",780,0.444010417,2007,0,0
76,"European seabass",781,0.452222222,2007,44033,19912.701101326
76,"Gilthead seabream",782,0.533333333,2007,30498.75,16265.9999898337
76,"Marine fishes nei",783,0.477777778,2007,1954.75,933.9361115455
76,"Mediterranean mussel",784,0.8,2007,732.5,586
76,"Natantian decapods nei",785,0.533333333,2007,0,0
76,"Rainbow trout",786,0.566666667,2007,3080.75,1745.75833436025
76,"Atlantic bluefin tuna",778,0.316666667,2008,767.5,243.0416669225
76,"Atlantic salmon",779,0.533333333,2008,0,0
76,"Common two-banded seabream",780,0.444010417,2008,0,0
76,"European seabass",781,0.452222222,2008,47130,21313.23332286
76,"Gilthead seabream",782,0.533333333,2008,30422.25,16225.1999898592
76,"Marine fishes nei",783,0.477777778,2008,1955,934.05555599
76,"Mediterranean mussel",784,0.8,2008,431.25,345
76,"Natantian decapods nei",785,0.533333333,2008,0,0
76,"Rainbow trout",786,0.566666667,2008,4442.25,2517.27500148075
76,"Atlantic bluefin tuna",778,0.316666667,2009,575,182.083333525
76,"Atlantic salmon",779,0.533333333,2009,0,0
76,"Common two-banded seabream",780,0.444010417,2009,0,0
76,"European seabass",781,0.452222222,2009,48408.25,21891.2863781315
76,"Gilthead seabream",782,0.533333333,2009,30094,16050.133323302
76,"Marine fishes nei",783,0.477777778,2009,1915.5,915.183333759
76,"Mediterranean mussel",784,0.8,2009,157.5,126
76,"Natantian decapods nei",785,0.533333333,2009,0,0
76,"Rainbow trout",786,0.566666667,2009,5681.5,3219.5166685605
76,"Atlantic bluefin tuna",778,0.316666667,2010,530,167.83333351
76,"Atlantic salmon",779,0.533333333,2010,0,0
76,"Common two-banded seabream",780,0.444010417,2010,0,0
76,"European seabass",781,0.452222222,2010,48121,21761.385544862
76,"Gilthead seabream",782,0.533333333,2010,29568.6666666667,15769.9555456993
76,"Marine fishes nei",783,0.477777778,2010,1963.33333333333,938.037037473333
76,"Mediterranean mussel",784,0.8,2010,144.666666666667,115.733333333333
76,"Natantian decapods nei",785,0.533333333,2010,0,0
76,"Rainbow trout",786,0.566666667,2010,6668.33333333333,3778.722224445
76,"Atlantic bluefin tuna",778,0.316666667,2011,340,107.66666678
76,"Atlantic salmon",779,0.533333333,2011,0,0
76,"Common two-banded seabream",780,0.444010417,2011,0,0
76,"European seabass",781,0.452222222,2011,48904.5,22115.701655799
76,"Gilthead seabream",782,0.533333333,2011,30172,16091.733323276
76,"Marine fishes nei",783,0.477777778,2011,1821.5,870.272222627
76,"Mediterranean mussel",784,0.8,2011,172.5,138
76,"Natantian decapods nei",785,0.533333333,2011,0,0
76,"Rainbow trout",786,0.566666667,2011,7388,4186.533335796
79,"Barramundi(=Giant seaperch)",93,0.444010417,2000,38,16.872395846
79,"Cupped oysters nei",684,0.888095238,2000,0,0
79,"European seabass",685,0.452222222,2000,236.666666666667,107.025925873333
79,"European seabass",94,0.452222222,2000,54,24.419999988
79,"Gilthead seabream",95,0.286111111,2000,0,0
79,"Gilthead seabream",686,0.286111111,2000,2586.66666666667,740.074073786667
79,"Marine fishes nei",96,0.477777778,2000,0,0
79,"Marine fishes nei",687,0.477777778,2000,35,16.72222223
79,"Red drum",97,0.366666667,2000,99,36.300000033
79,"Red drum",688,0.366666667,2000,148.666666666667,54.5111111606667
79,"Striped bass, hybrid",689,0.444010417,2000,36.6666666666667,16.2803819566667
79,"Barramundi(=Giant seaperch)",93,0.444010417,2001,28.5,12.6542968845
79,"Cupped oysters nei",684,0.888095238,2001,0,0
79,"European seabass",685,0.452222222,2001,240.25,108.6463888355
79,"European seabass",94,0.452222222,2001,68,30.751111096
79,"Gilthead seabream",95,0.286111111,2001,0,0
79,"Gilthead seabream",686,0.286111111,2001,2576.5,737.1652774915
79,"Marine fishes nei",96,0.477777778,2001,0,0
79,"Marine fishes nei",687,0.477777778,2001,27.25,13.0194444505
79,"Red drum",97,0.366666667,2001,109.25,40.05833336975
79,"Red drum",688,0.366666667,2001,186,68.200000062
79,"Striped bass, hybrid",689,0.444010417,2001,30,13.32031251
79,"Barramundi(=Giant seaperch)",93,0.444010417,2002,32.25,14.31933594825
79,"Cupped oysters nei",684,0.888095238,2002,0.5,0.444047619
79,"European seabass",685,0.452222222,2002,245,110.79444439
79,"European seabass",94,0.452222222,2002,113,51.101111086
79,"Gilthead seabream",95,0.286111111,2002,0,0
79,"Gilthead seabream",686,0.286111111,2002,2663.75,762.12847192625
79,"Marine fishes nei",96,0.477777778,2002,0,0
79,"Marine fishes nei",687,0.477777778,2002,24,11.466666672
79,"Red drum",97,0.366666667,2002,190,69.66666673
79,"Red drum",688,0.366666667,2002,215.5,79.0166667385
79,"Striped bass, hybrid",689,0.444010417,2002,21.25,9.43522136125
79,"Barramundi(=Giant seaperch)",93,0.444010417,2003,42.75,18.98144532675
79,"Cupped oysters nei",684,0.888095238,2003,0.75,0.6660714285
79,"European seabass",685,0.452222222,2003,193,87.278888846
79,"European seabass",94,0.452222222,2003,130.5,59.014999971
79,"Gilthead seabream",95,0.286111111,2003,45.25,12.94652777275
79,"Gilthead seabream",686,0.286111111,2003,2788,797.677777468
79,"Marine fishes nei",96,0.477777778,2003,0,0
79,"Marine fishes nei",687,0.477777778,2003,4.5,2.150000001
79,"Red drum",97,0.366666667,2003,216.25,79.29166673875
79,"Red drum",688,0.366666667,2003,188.75,69.20833339625
79,"Striped bass, hybrid",689,0.444010417,2003,3.75,1.66503906375
79,"Barramundi(=Giant seaperch)",93,0.444010417,2004,55,24.420572935
79,"Cupped oysters nei",684,0.888095238,2004,0.75,0.6660714285
79,"European seabass",685,0.452222222,2004,115.5,52.231666641
79,"European seabass",94,0.452222222,2004,151.25,68.3986110775
79,"Gilthead seabream",95,0.286111111,2004,63.25,18.09652777075
79,"Gilthead seabream",686,0.286111111,2004,2808,803.399999688
79,"Marine fishes nei",96,0.477777778,2004,0,0
79,"Marine fishes nei",687,0.477777778,2004,3.75,1.7916666675
79,"Red drum",97,0.366666667,2004,277,101.566666759
79,"Red drum",688,0.366666667,2004,164.25,60.22500005475
79,"Striped bass, hybrid",689,0.444010417,2004,3.75,1.66503906375
79,"Barramundi(=Giant seaperch)",93,0.444010417,2005,80,35.52083336
79,"Cupped oysters nei",684,0.888095238,2005,0.75,0.6660714285
79,"European seabass",685,0.452222222,2005,54.25,24.5330555435
