"goal","dimension","region_id","new_score","score"
"MAR","resilience",182,76.39,73.19
"MAR","resilience",183,79.33,76.19
"MAR","resilience",184,71.45,69.26
"MAR","resilience",185,59.45,59.45
"MAR","resilience",186,46.58,47.71
"MAR","resilience",187,72.02,74.46
"MAR","resilience",188,78.33,80.07
"MAR","resilience",189,75.96,78.39
"MAR","resilience",190,69.91,74.08
"MAR","resilience",191,48.79,47.29
"MAR","resilience",192,36.44,36.44
"MAR","resilience",193,42.85,44.94
"MAR","resilience",194,51.71,55.53
"MAR","resilience",195,65.12,65.46
"MAR","resilience",196,37.68,37.18
"MAR","resilience",197,53.18,57.35
"MAR","resilience",198,45.12,45.12
"MAR","resilience",199,40.55,42.64
"MAR","resilience",200,51.83,51.83
"MAR","resilience",202,57.97,62.14
"MAR","resilience",203,64.11,60.09
"MAR","resilience",204,50.72,46.24
"MAR","resilience",205,34.86,33.73
"MAR","resilience",206,70.59,66.45
"MAR","resilience",207,60.06,56.27
"MAR","resilience",208,84.17,86.26
"MAR","resilience",209,63.2,59.74
"MAR","resilience",210,70.54,70.44
"MAR","resilience",212,48.33,47.67
"MAR","resilience",214,53.86,51.63
"MAR","resilience",215,64.03,67.15
"MAR","resilience",216,60.44,55.9
"MAR","resilience",218,71.96,70.55
"MAR","resilience",219,74.07,69.91
"MAR","resilience",220,70.45,71.54
"MAR","resilience",221,74.7,75.79
"MAR","resilience",222,88.45,86.12
"MAR","resilience",223,86.27,83.84
"MAR","resilience",224,80.22,76.73
"MAR","resilience",227,81.92,79.76
"MAR","resilience",228,81.92,79.76
"MAR","resilience",231,42.16,42.16
"MAR","resilience",232,48.62,48.28
"MAR","resilience",237,42.16,42.16
"MAR","resilience",244,70.45,71.54
"MAR","resilience",245,70.45,71.54
"MAR","resilience",247,73.17,69.03
"MAR","resilience",248,70.45,71.54
"MAR","resilience",249,70.45,71.54
"MAR","resilience",250,75.9,76.99
"NP","resilience",5,79.89,80.89
"NP","resilience",6,64.02,66.3
"NP","resilience",7,64.36,64.94
"NP","resilience",8,70.95,71.51
"NP","resilience",9,56.27,55.02
"NP","resilience",11,57.76,56.16
"NP","resilience",14,72.68,69.38
"NP","resilience",15,67.31,67.6
"NP","resilience",16,87.25,87.36
"NP","resilience",17,54.07,56.94
"NP","resilience",18,57.98,59.39
"NP","resilience",20,79.31,79.37
"NP","resilience",21,43.39,40.36
"NP","resilience",24,59.34,60.33
"NP","resilience",25,64.94,65.79
"NP","resilience",31,65.98,67.44
"NP","resilience",37,71.67,73.13
"NP","resilience",39,55.41,57.47
"NP","resilience",40,61.85,63.22
"NP","resilience",41,64.39,65.14
"NP","resilience",42,63.12,63.3
"NP","resilience",43,61.08,62.03
"NP","resilience",44,37.62,40.3
"NP","resilience",45,46.98,48.63
"NP","resilience",47,47.51,49.68
"NP","resilience",48,59.69,61.76
"NP","resilience",49,43.67,45.76
"NP","resilience",50,62.03,63.4
"NP","resilience",52,58.08,60.11
"NP","resilience",53,56.11,57.08
"NP","resilience",54,76.19,76.82
"NP","resilience",59,84.95,85.21
"NP","resilience",61,59.56,61.85
"NP","resilience",62,63.45,64.14
"NP","resilience",64,54.95,56.24
"NP","resilience",66,66.6,67.06
"NP","resilience",67,45.4,48.47
"NP","resilience",69,76.13,76.66
"NP","resilience",70,81.99,82.07
"NP","resilience",71,68.33,69.65
"NP","resilience",72,65.99,67.21
"NP","resilience",73,60.5,61.25
"NP","resilience",74,62.08,63.94
"NP","resilience",75,63.09,63.62
"NP","resilience",76,65.63,66.81
"NP","resilience",77,47.88,49.5
"NP","resilience",78,63.74,64.42
"NP","resilience",79,73.98,74.97
"NP","resilience",80,70.38,71.69
"NP","resilience",81,76.06,77.96
"NP","resilience",82,64.03,65.05
"NP","resilience",84,53.31,54.89
"NP","resilience",86,74.18,72.33
"NP","resilience",96,54.5,56.02
"NP","resilience",97,53.7,55.37
"NP","resilience",100,54.76,55.59
"NP","resilience",101,69.89,70.68
"NP","resilience",102,64.15,65.74
"NP","resilience",103,53.38,55.47
"NP","resilience",104,48.02,49.46
"NP","resilience",106,63.73,65.37
"NP","resilience",110,70.99,73.52
"NP","resilience",111,70.15,68.08
"NP","resilience",112,65.45,65.72
"NP","resilience",114,44.84,43.7
"NP","resilience",115,65.37,66.1
"NP","resilience",123,71.57,73.78
"NP","resilience",124,77.87,79.03
"NP","resilience",126,61.86,63.56
"NP","resilience",127,75.44,76.44
"NP","resilience",129,64.19,65.63
"NP","resilience",130,75.32,76.18
"NP","resilience",131,63.29,64
"NP","resilience",132,65.59,66.43
"NP","resilience",133,60.9,61.87
"NP","resilience",134,67.76,68.43
"NP","resilience",135,61.79,63.2
"NP","resilience",136,58.98,60.31
"NP","resilience",137,60.82,61.77
"NP","resilience",138,57.01,58.75
"NP","resilience",139,50.42,51.76
"NP","resilience",141,74.94,73.32
"NP","resilience",143,71.52,73.49
"NP","resilience",145,79.21,76.11
"NP","resilience",147,67.93,65.99
"NP","resilience",152,68.08,69.4
"NP","resilience",153,61.96,59.96
"NP","resilience",155,57,55.1
"NP","resilience",162,87.67,88.03
"NP","resilience",163,68.42,70.76
"NP","resilience",164,69.83,70.11
"NP","resilience",166,65.3,66.54
"NP","resilience",167,59.55,61.13
"NP","resilience",168,63.73,64.78
"NP","resilience",171,70.12,70.53
"NP","resilience",172,55.79,57.49
"NP","resilience",173,65.47,67.18
"NP","resilience",174,85.48,86.39
"NP","resilience",175,85.49,86.32
"NP","resilience",176,85.94,86.18
"NP","resilience",177,85.58,86.24
"NP","resilience",178,78.1,78.62
"NP","resilience",179,80.63,81.14
"NP","resilience",180,82.27,82.84
"NP","resilience",181,85.29,85.36
"NP","resilience",182,76.04,76.78
"NP","resilience",183,76.58,77.32
"NP","resilience",184,75.84,76.16
"NP","resilience",186,59.06,62.29
"NP","resilience",187,73.18,73.9
"NP","resilience",188,79.66,79.96
"NP","resilience",189,78.73,79.07
"NP","resilience",191,52.84,54.18
"NP","resilience",194,54.07,55.01
"NP","resilience",195,54.94,56.36
"NP","resilience",196,45.71,47.71
"NP","resilience",199,49.6,50.76
"NP","resilience",200,49.77,51.52
"NP","resilience",202,67.65,67.72
"NP","resilience",203,63.11,64.18
"NP","resilience",204,58.38,59.73
"NP","resilience",205,47.87,49.91
"NP","resilience",206,69.47,70.54
"NP","resilience",207,61.62,62.6
"NP","resilience",208,77.95,79.52
"NP","resilience",209,65.76,66.03
"NP","resilience",210,76.58,78.11
"NP","resilience",212,55.11,53.93
"NP","resilience",214,62.36,62.64
"NP","resilience",216,67.89,67.96
"NP","resilience",218,76.9,78.61
"NP","resilience",220,74.14,75.17
"NP","resilience",222,84.24,85.37
"NP","resilience",223,82.1,83.16
"NP","resilience",224,80.1,80.51
"NP","resilience",232,61.26,63.39
"NP","resilience",245,67.2,65.62
"NP","resilience",247,70.66,71.95
"NP","resilience",248,68.34,66.6
"NP","resilience",249,67.08,65.54
"SPP","resilience",1,75.97,70.73
"SPP","resilience",2,75.97,70.73
"SPP","resilience",3,85.34,78.22
"SPP","resilience",4,85.32,78.2
"SPP","resilience",5,59.09,63.62
"SPP","resilience",6,52.53,57.01
"SPP","resilience",7,55.4,58.15
"SPP","resilience",8,64.67,66.81
"SPP","resilience",9,44.41,41.7
"SPP","resilience",10,48.51,44.04
"SPP","resilience",11,43.39,40.62
"SPP","resilience",12,48.53,46.44
"SPP","resilience",13,48.44,45.35
"SPP","resilience",14,67.3,62.42
"SPP","resilience",15,55.65,58.23
"SPP","resilience",16,87.91,88.29
"SPP","resilience",17,40.3,44.99
"SPP","resilience",18,40.12,44.89
"SPP","resilience",19,43.37,40.78
"SPP","resilience",20,67.09,69.62
"SPP","resilience",21,34.28,30.41
"SPP","resilience",24,51.44,53.93
"SPP","resilience",25,58.17,60.74
"SPP","resilience",26,54.87,49.96
"SPP","resilience",28,46.7,49.96
"SPP","resilience",29,74.27,68.07
"SPP","resilience",30,65.23,60.84
"SPP","resilience",31,62,64.72
"SPP","resilience",32,62.52,58.19
"SPP","resilience",33,71.77,64.8
"SPP","resilience",34,71.77,64.8
"SPP","resilience",35,71.77,64.8
"SPP","resilience",36,71.77,64.8
"SPP","resilience",37,67.5,70.31
"SPP","resilience",38,78.83,72.42
"SPP","resilience",39,42.5,47.28
"SPP","resilience",40,56.95,59.55
"SPP","resilience",41,52.13,54.92
"SPP","resilience",42,51.17,53.95
"SPP","resilience",43,54.43,56.83
"SPP","resilience",44,27.95,32.87
"SPP","resilience",45,45.52,48.34
"SPP","resilience",46,42.24,46.54
"SPP","resilience",47,38.04,42.63
"SPP","resilience",48,47.23,52.05
"SPP","resilience",49,30.3,35.01
"SPP","resilience",50,55.98,58.67
"SPP","resilience",51,46.86,51.34
"SPP","resilience",52,50.67,55.15
"SPP","resilience",53,45.68,48.64
"SPP","resilience",54,65.52,67.81
"SPP","resilience",55,68.15,63.32
"SPP","resilience",56,63.16,65.36
"SPP","resilience",57,67.77,63.02
"SPP","resilience",58,64.13,59.56
"SPP","resilience",59,82.47,83.17
"SPP","resilience",60,79.07,72.6
"SPP","resilience",61,53.26,56.67
"SPP","resilience",62,58.41,60.84
"SPP","resilience",63,29.34,28.03
"SPP","resilience",64,48.36,51.23
"SPP","resilience",65,54.95,57.44
"SPP","resilience",66,57.08,59.77
"SPP","resilience",67,34.9,39.93
"SPP","resilience",68,69.06,72.01
"SPP","resilience",69,71.39,72.95
"SPP","resilience",70,75.35,76.88
"SPP","resilience",71,49.07,53.5
"SPP","resilience",72,58.74,61.7
"SPP","resilience",73,51.15,53.84
"SPP","resilience",74,49.89,54.33
"SPP","resilience",75,49.89,52.62
"SPP","resilience",76,59.78,62.21
"SPP","resilience",77,45.43,46.87
"SPP","resilience",78,61.49,62.17
"SPP","resilience",79,65.88,68.64
"SPP","resilience",80,64.66,67.13
"SPP","resilience",81,71.39,73.84
"SPP","resilience",82,55.12,57.89
"SPP","resilience",84,46.55,50.04
"SPP","resilience",85,80.06,71.9
"SPP","resilience",86,71.98,66.96
"SPP","resilience",88,80.06,71.9
"SPP","resilience",89,81.35,74.46
"SPP","resilience",90,63.57,57.87
"SPP","resilience",91,69.67,64.63
"SPP","resilience",92,69.55,64.54
"SPP","resilience",93,69.62,64.59
"SPP","resilience",94,80.82,74.61
"SPP","resilience",95,80.06,71.9
"SPP","resilience",96,47.74,51.01
"SPP","resilience",97,52.3,55.46
"SPP","resilience",98,49.27,52.72
"SPP","resilience",99,58.36,61.16
"SPP","resilience",100,39.11,43.14
"SPP","resilience",101,63,65.51
"SPP","resilience",102,56.86,60.5
"SPP","resilience",103,46.18,51.07
"SPP","resilience",104,33.44,38.14
"SPP","resilience",105,85.37,76.73
"SPP","resilience",106,57.69,60.58
"SPP","resilience",107,66.76,60.55
"SPP","resilience",108,67.66,70.87
"SPP","resilience",110,63.94,67.33
"SPP","resilience",111,67.9,63.6
"SPP","resilience",112,56.1,58.28
"SPP","resilience",113,64.13,59.83
"SPP","resilience",114,33.68,30.82
"SPP","resilience",115,54.93,58.04
"SPP","resilience",116,43.56,41.45
"SPP","resilience",117,67.84,63.55
"SPP","resilience",118,74.45,67.49
"SPP","resilience",119,60.81,65.14
"SPP","resilience",120,65.45,68.16
"SPP","resilience",121,74.84,67.88
"SPP","resilience",122,69.28,71.79
"SPP","resilience",123,72.07,74.18
"SPP","resilience",124,70.12,72.7
"SPP","resilience",125,68.77,70.2
"SPP","resilience",126,50.28,54.41
"SPP","resilience",127,71.71,73.19
"SPP","resilience",129,59.06,62.18
"SPP","resilience",130,66.54,69.18
"SPP","resilience",131,50.56,53.38
"SPP","resilience",132,57.35,59.81
"SPP","resilience",133,53.47,56.01
"SPP","resilience",134,56.91,59.58
"SPP","resilience",135,55.64,58.84
"SPP","resilience",136,52.11,54.93
"SPP","resilience",137,57.56,59.41
"SPP","resilience",138,49.76,53.86
"SPP","resilience",139,34,38.58
"SPP","resilience",140,62.16,57.73
"SPP","resilience",141,74.76,70.06
"SPP","resilience",143,61.82,66.4
"SPP","resilience",144,77.3,72.07
"SPP","resilience",145,72.34,67.36
"SPP","resilience",146,77.17,69.14
"SPP","resilience",147,74.16,66.3
"SPP","resilience",148,44.12,41.28
"SPP","resilience",149,49.2,46.98
"SPP","resilience",150,50.43,47.97
"SPP","resilience",151,43.16,41.18
"SPP","resilience",152,71.61,72.34
"SPP","resilience",153,60.29,55.08
"SPP","resilience",154,63.61,54.71
"SPP","resilience",155,46.05,43.07
"SPP","resilience",156,76.55,71.34
"SPP","resilience",157,53.5,48.78
"SPP","resilience",158,47.52,45.63
"SPP","resilience",159,48.24,46.21
"SPP","resilience",161,74.16,66.3
"SPP","resilience",162,87.78,88.33
"SPP","resilience",163,55.69,60.91
"SPP","resilience",164,57.28,60.33
"SPP","resilience",166,46.69,51.39
"SPP","resilience",167,51.45,54.42
"SPP","resilience",168,46.68,51.23
"SPP","resilience",169,63.72,59.4
"SPP","resilience",171,59.07,61.66
"SPP","resilience",172,48.47,52.32
"SPP","resilience",173,59.46,63.49
"SPP","resilience",174,82.84,84.57
"SPP","resilience",175,83.56,85.1
"SPP","resilience",176,84.37,85.01
"SPP","resilience",177,84.25,85.65
"SPP","resilience",178,74.6,75.84
"SPP","resilience",179,77.57,79.15
"SPP","resilience",180,76.99,78.96
"SPP","resilience",181,75.59,78.01
"SPP","resilience",182,67.07,69.92
"SPP","resilience",183,70.4,73.13
"SPP","resilience",184,63.99,66.62
"SPP","resilience",185,56.72,61.27
"SPP","resilience",186,42.57,47.62
"SPP","resilience",187,61.35,64.16
"SPP","resilience",188,76.82,77.57
"SPP","resilience",189,70.54,72.35
"SPP","resilience",190,65.56,68.24
"SPP","resilience",191,43.08,46.53
"SPP","resilience",192,33.17,37.82
"SPP","resilience",193,44.23,46.87
"SPP","resilience",194,43.82,46.9
"SPP","resilience",195,49.93,52.63
"SPP","resilience",196,34.79,39.53
"SPP","resilience",197,48.41,51.25
"SPP","resilience",198,42.36,46.91
"SPP","resilience",199,36.15,39.78
"SPP","resilience",200,42.35,46.11
"SPP","resilience",202,54.23,56.75
"SPP","resilience",203,57.4,59.99
"SPP","resilience",204,48.35,51.02
"SPP","resilience",205,35.47,39.72
"SPP","resilience",206,64.74,67.27
"SPP","resilience",207,54.14,56.71
"SPP","resilience",208,72.03,75.18
"SPP","resilience",209,56.49,58.78
"SPP","resilience",210,64,68.27
"SPP","resilience",212,48.86,44.15
"SPP","resilience",213,0,NA
"SPP","resilience",214,52.36,54.52
"SPP","resilience",215,64.26,65.74
"SPP","resilience",216,57.27,59.74
"SPP","resilience",218,71.66,75.47
"SPP","resilience",219,64.19,60.61
"SPP","resilience",220,70.69,72.99
"SPP","resilience",221,66.24,61.79
"SPP","resilience",222,80.89,83.05
"SPP","resilience",223,80.9,82.95
"SPP","resilience",224,76.22,78.17
"SPP","resilience",227,74.48,68.95
"SPP","resilience",228,81.03,72.36
"SPP","resilience",231,36.39,33.54
"SPP","resilience",232,53.88,56.66
"SPP","resilience",237,36.03,33.26
"SPP","resilience",244,63.73,66.93
"SPP","resilience",245,61.23,56.94
"SPP","resilience",247,67.29,69.82
"SPP","resilience",248,61.27,56.96
"SPP","resilience",249,68.19,61.23
"SPP","resilience",250,73.65,66.68
"TR","resilience",1,90.64,90.64
"TR","resilience",2,90.64,90.64
"TR","resilience",3,90.64,90.64
"TR","resilience",4,90.64,90.64
"TR","resilience",5,62.64,62.64
"TR","resilience",6,52.66,52.66
"TR","resilience",7,70.52,70.52
"TR","resilience",8,64.24,64.24
"TR","resilience",9,50.85,50.85
"TR","resilience",10,50.32,50.32
"TR","resilience",11,49.52,49.52
"TR","resilience",12,41.32,41.32
"TR","resilience",13,36.18,36.18
"TR","resilience",14,83.59,83.59
"TR","resilience",15,71.81,71.81
"TR","resilience",16,90.64,90.64
"TR","resilience",17,43.74,43.74
"TR","resilience",18,43.98,43.98
"TR","resilience",19,50.4,50.4
"TR","resilience",20,82.52,82.52
"TR","resilience",21,46.15,46.15
"TR","resilience",24,67.65,67.65
"TR","resilience",25,72.01,72.01
"TR","resilience",26,71.5,71.5
"TR","resilience",28,53.89,53.89
"TR","resilience",29,81.71,81.71
"TR","resilience",30,81.71,81.71
"TR","resilience",31,77.15,77.15
"TR","resilience",32,79.32,79.32
"TR","resilience",33,81.71,81.71
"TR","resilience",34,81.71,81.71
"TR","resilience",35,81.71,81.71
"TR","resilience",36,81.71,81.71
"TR","resilience",37,83.08,83.08
"TR","resilience",38,85.43,85.43
"TR","resilience",39,46.41,46.41
"TR","resilience",40,71.47,71.47
"TR","resilience",41,69.81,69.81
"TR","resilience",42,66.88,66.88
"TR","resilience",43,68.27,68.27
"TR","resilience",44,27.69,27.69
"TR","resilience",45,47.69,47.69
"TR","resilience",46,42.52,42.52
"TR","resilience",47,36.66,36.66
"TR","resilience",48,51.32,51.32
"TR","resilience",49,33.85,33.85
"TR","resilience",50,71.94,71.94
"TR","resilience",51,49.28,49.28
"TR","resilience",52,48.88,48.88
"TR","resilience",53,63.75,63.75
"TR","resilience",54,81.28,81.28
"TR","resilience",55,84.57,84.57
"TR","resilience",56,54.94,54.94
"TR","resilience",57,84.57,84.57
"TR","resilience",58,83.11,83.11
"TR","resilience",59,88.68,88.68
"TR","resilience",60,87.89,87.89
"TR","resilience",61,59.63,59.63
"TR","resilience",62,71.55,71.55
"TR","resilience",63,29.81,29.81
"TR","resilience",64,53.88,53.88
"TR","resilience",65,68.88,68.88
"TR","resilience",66,73.11,73.11
"TR","resilience",67,34.98,34.98
"TR","resilience",68,86.65,86.65
"TR","resilience",69,82.05,82.05
"TR","resilience",70,85.84,85.84
"TR","resilience",71,51.23,51.23
"TR","resilience",72,63.94,63.94
"TR","resilience",73,67.88,67.88
"TR","resilience",74,52.06,52.06
"TR","resilience",75,67.85,67.85
"TR","resilience",76,74.21,74.21
"TR","resilience",77,45.63,45.63
"TR","resilience",78,67.81,67.81
"TR","resilience",79,81.17,81.17
"TR","resilience",80,78.09,78.09
"TR","resilience",81,84.97,84.97
"TR","resilience",82,72.75,72.75
"TR","resilience",84,54.15,54.15
"TR","resilience",85,87.52,87.52
"TR","resilience",86,87.52,87.52
"TR","resilience",88,87.52,87.52
"TR","resilience",89,87.52,87.52
"TR","resilience",90,52.29,52.29
"TR","resilience",91,85.1,85.1
"TR","resilience",92,85.1,85.1
"TR","resilience",93,85.1,85.1
"TR","resilience",94,90.64,90.64
"TR","resilience",95,87.52,87.52
"TR","resilience",96,55.58,55.58
"TR","resilience",97,67.08,67.08
"TR","resilience",98,65.36,65.36
"TR","resilience",99,71.6,71.6
"TR","resilience",100,39.25,39.25
"TR","resilience",101,78.51,78.51
"TR","resilience",102,52.29,52.29
"TR","resilience",103,45.79,45.79
"TR","resilience",104,36.94,36.94
"TR","resilience",105,93.11,93.11
"TR","resilience",106,75.76,75.76
"TR","resilience",107,65.79,65.79
"TR","resilience",108,77.7,77.7
"TR","resilience",110,70.83,70.83
"TR","resilience",111,80.38,80.38
"TR","resilience",112,69.02,69.02
"TR","resilience",113,76.63,76.63
"TR","resilience",114,39.36,39.36
"TR","resilience",115,59.66,59.66
"TR","resilience",116,46.99,46.99
"TR","resilience",117,80.38,80.38
"TR","resilience",118,79.99,79.99
"TR","resilience",119,58.54,58.54
"TR","resilience",120,83.09,83.09
"TR","resilience",121,80.38,80.38
"TR","resilience",122,83.91,83.91
"TR","resilience",123,82.5,82.5
"TR","resilience",124,86.43,86.43
"TR","resilience",125,79.05,79.05
"TR","resilience",126,50.94,50.94
"TR","resilience",127,70.85,70.85
"TR","resilience",129,63.11,63.11
"TR","resilience",130,81.42,81.42
"TR","resilience",131,57.18,57.18
"TR","resilience",132,71.93,71.93
"TR","resilience",133,68.17,68.17
"TR","resilience",134,73.44,73.44
"TR","resilience",135,60.92,60.92
"TR","resilience",136,68.81,68.81
"TR","resilience",137,69.22,69.22
"TR","resilience",138,47.55,47.55
"TR","resilience",139,36.88,36.88
"TR","resilience",140,74,74
"TR","resilience",141,92.81,92.81
"TR","resilience",143,64.73,64.73
"TR","resilience",144,93.11,93.11
"TR","resilience",145,88.96,88.96
"TR","resilience",146,75,75
"TR","resilience",147,72.59,72.59
"TR","resilience",148,49.44,49.44
"TR","resilience",149,41.32,41.32
"TR","resilience",150,41.32,41.32
"TR","resilience",151,36.47,36.47
"TR","resilience",152,66.33,66.33
"TR","resilience",153,76.81,76.81
"TR","resilience",154,71.45,71.45
"TR","resilience",155,51.15,51.15
"TR","resilience",156,93.06,93.06
"TR","resilience",157,49.44,49.44
"TR","resilience",158,41.32,41.32
"TR","resilience",159,41.32,41.32
"TR","resilience",161,72.59,72.59
"TR","resilience",162,93.06,93.06
"TR","resilience",163,37.1,37.1
"TR","resilience",164,49.61,49.61
"TR","resilience",166,50.22,50.22
"TR","resilience",167,71,71
"TR","resilience",168,49.43,49.43
"TR","resilience",169,76.76,76.76
"TR","resilience",171,74.73,74.73
"TR","resilience",172,46.38,46.38
"TR","resilience",173,57.74,57.74
"TR","resilience",174,93.46,93.46
"TR","resilience",175,92.81,92.81
"TR","resilience",176,89.66,89.66
"TR","resilience",177,91.82,91.82
"TR","resilience",178,83.35,83.35
"TR","resilience",179,86.57,86.57
"TR","resilience",180,88.99,88.99
"TR","resilience",181,89.15,89.15
"TR","resilience",182,83.11,83.11
"TR","resilience",183,84.57,84.57
"TR","resilience",184,79.97,79.97
"TR","resilience",185,59.45,59.45
"TR","resilience",186,49.98,49.98
"TR","resilience",187,79.32,79.32
"TR","resilience",188,83.54,83.54
"TR","resilience",189,83.25,83.25
"TR","resilience",190,82.41,82.41
"TR","resilience",191,51.29,51.29
"TR","resilience",192,36.44,36.44
"TR","resilience",193,49.1,49.1
"TR","resilience",194,63.17,63.17
"TR","resilience",195,66.16,66.16
"TR","resilience",196,38.51,38.51
"TR","resilience",197,65.68,65.68
"TR","resilience",198,45.12,45.12
"TR","resilience",199,46.8,46.8
"TR","resilience",200,51.83,51.83
"TR","resilience",202,70.47,70.47
"TR","resilience",203,71.5,71.5
"TR","resilience",204,65.82,65.82
"TR","resilience",205,36.73,36.73
"TR","resilience",206,78.88,78.88
"TR","resilience",207,69.85,69.85
"TR","resilience",208,90.42,90.42
"TR","resilience",209,69.66,69.66
"TR","resilience",210,63.06,63.06
"TR","resilience",212,49.44,49.44
"TR","resilience",214,65.92,65.92
"TR","resilience",215,73.4,73.4
"TR","resilience",216,71.48,71.48
"TR","resilience",218,65.98,65.98
"TR","resilience",219,61.57,61.57
"TR","resilience",220,73.72,73.72
"TR","resilience",221,77.97,77.97
"TR","resilience",222,93.03,93.03
"TR","resilience",223,93.11,93.11
"TR","resilience",224,86.74,86.74
"TR","resilience",227,88.99,88.99
"TR","resilience",228,88.99,88.99
"TR","resilience",231,42.16,42.16
"TR","resilience",232,47.58,47.58
"TR","resilience",237,42.16,42.16
"TR","resilience",244,73.72,73.72
"TR","resilience",245,73.72,73.72
"TR","resilience",247,81.46,81.46
"TR","resilience",248,73.72,73.72
"TR","resilience",249,73.72,73.72
"TR","resilience",250,79.17,79.17
